Row ID,Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Product Base Margin,Ship Date
1841,13252,3/22/2009,Not Specified,39,$605.16 ,9,Regular Air,$154.65 ,$15.98 ,$4.00 ,Pamela Stobb,Quebec,Quebec,Consumer,Technology,Computer Peripherals,Logitech Access Keyboard,Small Box,0.37,3/24/2009
1879,13540,5/23/2010,High,33,$121.00 ,9,Regular Air,$51.21 ,$3.75 ,$0.50 ,Theresa Swint,Quebec,Quebec,Consumer,Office Supplies,Labels,Avery 510,Small Box,0.37,5/25/2010
1880,13540,5/23/2010,High,27,"$1,484.19 ",2,Regular Air,$239.25 ,$65.99 ,$4.99 ,Theresa Swint,Quebec,Quebec,Consumer,Technology,Telephones and Communication,T193,Small Box,0.57,5/25/2010
1968,14081,10/6/2010,High,31,"$1,476.12 ",3,Delivery Truck,"($1,401.17)",$44.43 ,$46.59 ,Alan Haines,Quebec,Quebec,Home Office,Furniture,Tables,Hon 61000 Series Interactive Training Tables,Jumbo Box,0.67,10/7/2010
1969,14086,10/20/2010,Low,13,"$1,764.97 ",7,Delivery Truck,($383.50),$130.98 ,$54.74 ,Alan Haines,Quebec,Quebec,Consumer,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,10/25/2010
1970,14086,10/20/2010,Low,50,$238.34 ,4,Regular Air,($7.36),$4.76 ,$3.01 ,Alan Haines,Quebec,Quebec,Consumer,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",Wrap Bag,0.36,10/27/2010
2025,14435,12/1/2012,Not Specified,41,"$3,731.59 ",0,Delivery Truck,($605.52),$89.99 ,$42.00 ,Dennis Kane,Quebec,Quebec,Small Business,Furniture,Chairs & Chairmats,"Global Leather Task Chair, Black",Jumbo Drum,0.66,12/2/2012
2026,14435,12/1/2012,Not Specified,9,"$33,367.85 ",1,Regular Air,"$3,992.52 ","$3,499.99 ",$24.49 ,Dennis Kane,Quebec,Quebec,Small Business,Technology,Copiers and Fax,Canon imageCLASS 2200 Advanced Copier,Large Box,0.37,12/4/2012
2027,14435,12/1/2012,Not Specified,44,"$1,299.91 ",6,Regular Air,$439.26 ,$30.98 ,$5.76 ,Dennis Kane,Quebec,Quebec,Small Business,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Small Box,0.4,12/1/2012
2064,14784,3/14/2012,Medium,43,"$2,009.05 ",4,Delivery Truck,$33.99 ,$44.43 ,$46.59 ,Brenda Bowman,Quebec,Quebec,Small Business,Furniture,Tables,Hon 61000 Series Interactive Training Tables,Jumbo Box,0.67,3/15/2012
2136,15264,11/17/2011,Medium,3,"$3,581.52 ",7,Regular Air,($408.22),"$1,270.99 ",$19.99 ,Ben Wallace,Quebec,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Small Box,0.35,11/19/2011
2137,15264,11/17/2011,Medium,13,$90.15 ,7,Regular Air,$33.05 ,$7.31 ,$0.49 ,Ben Wallace,Quebec,Quebec,Home Office,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Small Box,0.38,11/17/2011
2273,16352,7/30/2012,Medium,16,$113.25 ,3,Regular Air,($43.43),$6.48 ,$6.65 ,Logan Haushalter,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 1966,Small Box,0.36,8/1/2012
2289,16513,9/3/2010,Critical,10,"$1,642.43 ",2,Delivery Truck,($423.20),$150.89 ,$60.20 ,Dennis Kane,Quebec,Quebec,Small Business,Furniture,Chairs & Chairmats,"Global Leather & Oak Executive Chair, Burgundy",Jumbo Drum,0.77,9/4/2010
2302,16582,10/1/2011,Critical,26,"$6,766.86 ",2,Delivery Truck,($774.89),$320.64 ,$43.57 ,Katherine Nockton,Quebec,Quebec,Home Office,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Jumbo Box,0.63,10/3/2011
2307,16640,7/27/2010,Low,6,$652.33 ,9,Delivery Truck,($227.51),$113.98 ,$30.00 ,Stewart Visinsky,Quebec,Quebec,Corporate,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs,Jumbo Drum,0.69,7/29/2010
2321,16711,4/25/2012,Not Specified,3,$3.96 ,10,Regular Air,($1.72),$1.14 ,$0.70 ,Jeremy Farry,Quebec,Quebec,Small Business,Office Supplies,Rubber Bands,OIC Thumb-Tacks,Wrap Bag,0.38,4/27/2012
2375,17218,7/23/2012,Critical,32,$157.85 ,6,Regular Air,$22.54 ,$5.18 ,$2.04 ,Clay Ludtke,Quebec,Quebec,Consumer,Office Supplies,Paper,Array® Memo Cubes,Wrap Bag,0.36,7/25/2012
2381,17255,7/14/2010,Not Specified,17,$158.19 ,9,Regular Air,($75.22),$9.38 ,$7.28 ,Dorris Love,Quebec,Quebec,Home Office,Office Supplies,Storage & Organization,Staples File Caddy,Small Box,0.57,7/15/2010
2392,17317,12/3/2009,Not Specified,7,$34.66 ,6,Regular Air,($20.87),$4.42 ,$4.99 ,Laurel Elliston,Quebec,Quebec,Corporate,Office Supplies,Envelopes,Grip Seal Envelopes,Small Box,0.38,12/5/2009
2405,17414,6/29/2012,High,39,"$3,755.43 ",7,Regular Air,$448.07 ,$99.99 ,$19.99 ,Katherine Nockton,Quebec,Quebec,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,7/1/2012
2406,17414,6/29/2012,High,32,$347.93 ,10,Regular Air,$34.29 ,$11.34 ,$5.01 ,Katherine Nockton,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 188,Small Box,0.36,7/1/2012
2408,17446,6/9/2009,Critical,15,$138.84 ,0,Express Air,$8.75 ,$8.34 ,$2.64 ,Ben Wallace,Quebec,Quebec,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Elite Stainless Steel Scissors,Small Pack,0.59,6/11/2009
2446,17765,9/15/2011,Not Specified,36,$79.02 ,8,Regular Air,($192.68),$2.16 ,$6.05 ,Dennis Kane,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,Peel & Stick Add-On Corner Pockets,Small Box,0.37,9/15/2011
2471,17958,8/11/2011,Low,33,"$1,053.74 ",7,Regular Air,$359.53 ,$32.48 ,$7.09 ,Jasper Cacioppo,Quebec,Quebec,Home Office,Furniture,Office Furnishings,"Computer Room Manger, 14""",Small Box,0.49,8/15/2011
2534,18375,9/22/2011,Low,20,$76.89 ,3,Regular Air,$31.64 ,$3.75 ,$0.50 ,Theresa Swint,Quebec,Quebec,Small Business,Office Supplies,Labels,Avery 510,Small Box,0.37,9/26/2011
2566,18532,10/20/2011,Not Specified,29,$230.77 ,9,Regular Air,($146.24),$8.45 ,$7.77 ,Jasper Cacioppo,Quebec,Quebec,Home Office,Office Supplies,"Scissors, Rulers and Trimmers","Elite 5"" Scissors",Small Pack,0.55,10/21/2011
2567,18532,10/20/2011,Not Specified,31,$507.58 ,1,Regular Air,($131.59),$15.42 ,$10.68 ,Jasper Cacioppo,Quebec,Quebec,Home Office,Office Supplies,Storage & Organization,"Decoflex Hanging Personal Folder File, Blue",Small Box,0.58,10/22/2011
2583,18627,12/20/2010,Medium,4,$15.70 ,1,Regular Air,$0.71 ,$3.69 ,$0.50 ,Phillip Flathmann,Quebec,Quebec,Small Business,Office Supplies,Labels,Avery 487,Small Box,0.38,12/21/2010
2603,18816,2/24/2009,Critical,12,$580.46 ,3,Express Air,$108.96 ,$48.58 ,$3.99 ,Jeremy Lonsdale,Quebec,Quebec,Corporate,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Small Box,0.56,2/26/2009
2610,18852,9/19/2011,High,17,$351.25 ,1,Express Air,$80.73 ,$19.98 ,$5.97 ,Theresa Swint,Quebec,Quebec,Small Business,Office Supplies,Paper,Xerox 1936,Small Box,0.38,9/21/2011
2670,19329,3/7/2010,Not Specified,37,$281.59 ,7,Regular Air,($6.39),$7.96 ,$4.95 ,Max Engle,Quebec,Quebec,Corporate,Furniture,Office Furnishings,Staples Plastic Wall Frames,Small Box,0.41,3/9/2010
2671,19329,3/7/2010,Not Specified,6,$231.75 ,3,Regular Air,($155.95),$45.99 ,$4.99 ,Max Engle,Quebec,Quebec,Corporate,Technology,Telephones and Communication,KF 788,Small Box,0.56,3/8/2010
2697,19522,10/20/2009,Medium,44,$161.80 ,6,Regular Air,$21.34 ,$3.80 ,$1.49 ,Alan Haines,Quebec,Quebec,Consumer,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,0.38,10/21/2009
2698,19522,10/20/2009,Medium,37,$64.36 ,6,Regular Air,($1.53),$1.76 ,$0.70 ,Alan Haines,Quebec,Quebec,Consumer,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,0.56,10/21/2009
2743,19811,8/8/2011,Low,49,$450.66 ,1,Express Air,($115.10),$8.57 ,$6.14 ,Mitch Webber,Quebec,Quebec,Corporate,Office Supplies,"Scissors, Rulers and Trimmers",Acme® Office Executive Series Stainless Steel Trimmers,Small Pack,0.59,8/13/2011
2748,19841,12/26/2010,Low,17,$213.06 ,3,Regular Air,($31.74),$11.97 ,$5.81 ,Tom Stivers,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener,Small Pack,0.6,1/22/2011
2749,19841,12/26/2010,Low,7,"$1,126.49 ",8,Regular Air,($557.95),$195.99 ,$4.20 ,Tom Stivers,Quebec,Quebec,Corporate,Technology,Telephones and Communication,688,Small Box,0.6,1/26/2011
2752,19874,6/8/2012,High,31,$310.46 ,0,Regular Air,($182.52),$9.71 ,$9.45 ,Mathew Reese,Quebec,Quebec,Small Business,Office Supplies,Storage & Organization,Filing/Storage Totes and Swivel Casters,Small Box,0.6,6/9/2012
2767,20003,1/30/2012,Medium,5,$141.98 ,9,Regular Air,($88.94),$35.99 ,$0.99 ,Shirley Schmidt,Quebec,Quebec,Corporate,Technology,Telephones and Communication,Accessory31,Small Pack,0.35,2/1/2012
2780,20068,2/28/2011,Critical,9,$53.18 ,9,Regular Air,($46.13),$5.53 ,$6.98 ,Carol Triggs,Quebec,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,Avery Durable Poly Binders,Small Box,0.39,3/1/2011
2797,20162,2/8/2009,Medium,38,$607.42 ,3,Regular Air,($254.14),$15.16 ,$15.09 ,Helen Wasserman,Quebec,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Small Box,0.39,2/9/2009
2820,20354,9/19/2012,Critical,24,$76.06 ,2,Regular Air,$30.03 ,$3.15 ,$0.49 ,Logan Haushalter,Quebec,Quebec,Corporate,Office Supplies,Labels,Self-Adhesive Removable Labels,Small Box,0.37,9/21/2012
2821,20384,10/25/2011,Low,30,$396.60 ,8,Regular Air,($148.26),$14.03 ,$9.37 ,Mitch Webber,Quebec,Quebec,Corporate,Office Supplies,Storage & Organization,Project Tote Personal File,Small Box,0.56,11/1/2011
2822,20384,10/25/2011,Low,32,"$6,902.51 ",4,Delivery Truck,($513.79),$212.60 ,$110.20 ,Mitch Webber,Quebec,Quebec,Corporate,Furniture,Tables,Bush Advantage Collection® Round Conference Table,Jumbo Box,0.73,10/29/2011
2872,20710,11/29/2009,High,31,$180.70 ,10,Regular Air,($94.61),$5.98 ,$3.85 ,Dennis Kane,Quebec,Quebec,Small Business,Technology,Computer Peripherals,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",Small Pack,0.68,11/30/2009
2873,20710,11/29/2009,High,26,$67.40 ,7,Regular Air,$22.71 ,$2.61 ,$0.50 ,Dennis Kane,Quebec,Quebec,Small Business,Office Supplies,Labels,Avery 494,Small Box,0.39,12/1/2009
2886,20807,7/21/2012,Not Specified,16,$466.95 ,10,Regular Air,$82.82 ,$35.99 ,$3.30 ,Justin Hirsh,Quebec,Quebec,Consumer,Technology,Telephones and Communication,Accessory9,Small Pack,0.39,7/22/2012
2900,20934,1/20/2010,Critical,5,"$1,253.89 ",9,Delivery Truck,($577.48),$264.98 ,$17.86 ,Bill Eplett,Quebec,Quebec,Corporate,Technology,Office Machines,Panasonic KX-P1131 Dot Matrix Printer,Jumbo Drum,0.58,1/21/2010
2915,21057,2/3/2011,Low,28,"$1,103.67 ",4,Regular Air,$253.61 ,$39.48 ,$1.99 ,Justin MacKendrick,Quebec,Quebec,Corporate,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Pack,0.54,2/10/2011
2925,21190,5/28/2009,Medium,28,"$1,062.69 ",1,Regular Air,$401.80 ,$35.94 ,$6.66 ,Aaron Smayling,Quebec,Quebec,Small Business,Office Supplies,Envelopes,"Tyvek ® Top-Opening Peel & Seel ® Envelopes, Gray",Small Box,0.4,5/28/2009
2977,21505,12/3/2012,Low,3,$912.35 ,7,Delivery Truck,($379.22),$284.98 ,$69.55 ,Jennifer Ferguson,Quebec,Quebec,Home Office,Furniture,Chairs & Chairmats,Global Commerce™ Series High-Back Swivel/Tilt Chairs,Jumbo Drum,0.6,12/3/2012
3076,22055,9/23/2012,Medium,40,"$6,147.24 ",5,Delivery Truck,$632.98 ,$160.98 ,$30.00 ,Stewart Visinsky,Quebec,Quebec,Corporate,Furniture,Chairs & Chairmats,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Jumbo Drum,0.62,9/25/2012
3114,22371,4/4/2009,High,8,$70.55 ,0,Regular Air,($66.17),$7.38 ,$11.51 ,Phillip Flathmann,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,GBC Plastic Binding Combs,Small Box,0.36,4/5/2009
3137,22498,11/9/2010,Critical,20,$34.94 ,5,Regular Air,($30.70),$1.70 ,$1.99 ,Sarah Brown,Quebec,Quebec,Consumer,Technology,Computer Peripherals,BASF Silver 74 Minute CD-R,Small Pack,0.51,11/10/2010
3145,22562,3/27/2009,Medium,46,"$9,304.20 ",8,Delivery Truck,"$1,981.17 ",$213.45 ,$14.70 ,Jennifer Ferguson,Quebec,Quebec,Home Office,Technology,Office Machines,Panasonic KX-P2130 Dot Matrix Printer,Jumbo Drum,0.59,3/29/2009
3146,22562,3/27/2009,Medium,31,"$1,685.05 ",10,Regular Air,$518.07 ,$55.98 ,$13.88 ,Jennifer Ferguson,Quebec,Quebec,Home Office,Office Supplies,Paper,Xerox 1882,Small Box,0.36,3/29/2009
3147,22562,3/27/2009,Medium,3,$57.48 ,0,Regular Air,($28.09),$16.06 ,$8.34 ,Jennifer Ferguson,Quebec,Quebec,Home Office,Office Supplies,Storage & Organization,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",Small Box,0.59,3/28/2009
3270,23392,8/16/2009,Medium,24,"$4,276.10 ",0,Regular Air,($505.98),$209.37 ,$69.00 ,Jennifer Ferguson,Quebec,Quebec,Home Office,Furniture,Tables,Hon 2111 Invitation™ Series Corner Table,Large Box,0.79,8/18/2009
3327,23782,1/10/2010,Low,46,"$21,390.44 ",9,Delivery Truck,"$5,365.43 ",$500.98 ,$26.00 ,Justin MacKendrick,Quebec,Quebec,Corporate,Furniture,Chairs & Chairmats,Global Troy™ Executive Leather Low-Back Tilter,Jumbo Drum,0.6,1/10/2010
3328,23782,1/10/2010,Low,7,$169.75 ,9,Regular Air,($194.85),$20.34 ,$35.00 ,Justin MacKendrick,Quebec,Quebec,Corporate,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,Large Box,0.84,1/15/2010
3367,24069,7/16/2010,Low,21,"$7,981.20 ",2,Delivery Truck,($592.52),$376.13 ,$85.63 ,Anne Pryor,Quebec,Quebec,Home Office,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74,7/23/2010
3377,24099,5/20/2011,Not Specified,6,$205.24 ,1,Regular Air,($135.51),$30.98 ,$6.50 ,Max Engle,Quebec,Quebec,Corporate,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Small Box,0.79,5/21/2011
3378,24099,5/20/2011,Not Specified,36,$825.82 ,0,Regular Air,"($1,049.26)",$20.34 ,$35.00 ,Max Engle,Quebec,Quebec,Corporate,Office Supplies,Storage & Organization,Tennsco Commercial Shelving,Large Box,0.84,5/21/2011
3401,24228,7/17/2009,Low,31,$60.64 ,5,Regular Air,($66.62),$1.86 ,$2.58 ,Anne Pryor,Quebec,Quebec,Home Office,Office Supplies,Rubber Bands,"Super Bands, 12/Pack",Wrap Bag,0.82,7/21/2009
3402,24231,8/7/2009,Not Specified,48,"$2,482.03 ",8,Regular Air,$421.89 ,$65.99 ,$5.92 ,Dennis Kane,Quebec,Quebec,Small Business,Technology,Telephones and Communication,i500plus,Small Box,0.58,8/7/2009
3452,24613,7/16/2012,Low,16,"$9,695.84 ",0,Regular Air,"$2,752.11 ",$599.99 ,$24.49 ,Jasper Cacioppo,Quebec,Quebec,Home Office,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,7/25/2012
3453,24613,7/16/2012,Low,36,$246.79 ,1,Regular Air,($90.08),$6.48 ,$6.60 ,Jasper Cacioppo,Quebec,Quebec,Home Office,Office Supplies,Paper,Xerox 21,Small Box,0.37,7/25/2012
3454,24613,7/16/2012,Low,39,$777.78 ,1,Regular Air,$237.75 ,$19.84 ,$4.10 ,Jasper Cacioppo,Quebec,Quebec,Home Office,Office Supplies,Pens & Art Supplies,Prismacolor Color Pencil Set,Wrap Bag,0.44,7/25/2012
3462,24647,6/4/2009,Not Specified,3,"$3,029.97 ",0,Regular Air,"($1,820.00)",$999.99 ,$13.99 ,Mitch Webber,Quebec,Quebec,Corporate,Technology,Office Machines,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",Medium Box,0.36,6/6/2009
3463,24647,6/4/2009,Not Specified,34,$241.04 ,5,Express Air,($28.20),$6.48 ,$5.14 ,Mitch Webber,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 23,Small Box,0.37,6/5/2009
3464,24672,3/17/2012,Medium,5,$44.17 ,2,Regular Air,$23.41 ,$7.59 ,$4.00 ,Stuart Van,Quebec,Quebec,Consumer,Furniture,Office Furnishings,"Master Giant Foot® Doorstop, Safety Yellow",Wrap Bag,0.42,3/20/2012
3465,24672,3/17/2012,Medium,37,$192.92 ,9,Regular Air,$74.58 ,$5.43 ,$0.95 ,Stuart Van,Quebec,Quebec,Consumer,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",Wrap Bag,0.36,3/19/2012
3466,24672,3/17/2012,Medium,37,"$10,532.94 ",6,Regular Air,$406.37 ,$279.48 ,$35.00 ,Stuart Van,Quebec,Quebec,Consumer,Office Supplies,Storage & Organization,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Large Box,0.8,3/19/2012
3476,24740,1/10/2010,Medium,11,"$1,091.47 ",4,Regular Air,$160.48 ,$92.23 ,$39.61 ,Logan Haushalter,Quebec,Quebec,Corporate,Furniture,Office Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Medium Box,0.67,1/11/2010
3477,24740,1/10/2010,Medium,35,$112.59 ,9,Express Air,($126.70),$3.28 ,$5.00 ,Logan Haushalter,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,Newell 35,Wrap Bag,0.56,1/10/2010
3578,25479,4/28/2011,Critical,3,$210.50 ,4,Regular Air,($315.33),$85.99 ,$1.25 ,Bill Eplett,Quebec,Quebec,Corporate,Technology,Telephones and Communication,Accessory8,Small Pack,0.39,4/28/2011
3635,25985,9/2/2012,Low,50,$230.63 ,10,Regular Air,($39.71),$4.91 ,$3.05 ,Tony Sayre,Quebec,Quebec,Small Business,Furniture,Office Furnishings,Ultra Door Push Plate,Small Pack,0.52,9/4/2012
3636,25985,9/2/2012,Low,22,$80.79 ,10,Regular Air,$25.18 ,$3.78 ,$0.71 ,Tony Sayre,Quebec,Quebec,Small Business,Office Supplies,Rubber Bands,Staples Bulldog Clip,Wrap Bag,0.39,9/6/2012
3683,26341,7/28/2010,Critical,8,"$1,095.27 ",3,Delivery Truck,($281.22),$124.49 ,$51.94 ,Karen Ferguson,Quebec,Quebec,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,7/30/2010
3695,26407,6/19/2012,Critical,34,"$9,522.12 ",4,Regular Air,$171.30 ,$279.48 ,$35.00 ,Karen Ferguson,Quebec,Quebec,Home Office,Office Supplies,Storage & Organization,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Large Box,0.8,6/21/2012
3696,26407,6/19/2012,Critical,16,"$1,985.69 ",10,Regular Air,$35.65 ,$155.99 ,$8.99 ,Karen Ferguson,Quebec,Quebec,Home Office,Technology,Telephones and Communication,R280,Small Box,0.55,6/20/2012
3697,26432,12/30/2009,Low,37,"$1,420.89 ",6,Regular Air,$389.67 ,$38.06 ,$4.50 ,Logan Haushalter,Quebec,Quebec,Corporate,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,Small Box,0.56,1/6/2010
3698,26432,12/30/2009,Low,48,"$27,820.34 ",8,Regular Air,"$11,630.15 ",$599.99 ,$24.49 ,Logan Haushalter,Quebec,Quebec,Corporate,Technology,Copiers and Fax,Hewlett Packard LaserJet 3310 Copier,Large Box,0.37,1/8/2010
3699,26432,12/30/2009,Low,11,$45.18 ,10,Express Air,($10.77),$3.98 ,$2.97 ,Logan Haushalter,Quebec,Quebec,Corporate,Office Supplies,Paper,Unpadded Memo Slips,Wrap Bag,0.35,1/4/2010
3726,26630,11/27/2010,High,9,$65.67 ,2,Regular Air,($35.20),$6.48 ,$7.37 ,Logan Haushalter,Quebec,Quebec,Corporate,Office Supplies,Paper,Xerox 210,Small Box,0.37,11/29/2010
3730,26660,3/18/2012,Medium,1,$10.23 ,10,Regular Air,($4.22),$8.95 ,$2.01 ,Carol Triggs,Quebec,Quebec,Home Office,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Wrap Bag,0.39,3/18/2012
3754,26818,1/8/2012,Not Specified,23,$202.84 ,5,Regular Air,($19.48),$8.85 ,$5.60 ,Dionis Lloyd,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,0.36,1/9/2012
3755,26818,1/8/2012,Not Specified,5,$78.39 ,1,Express Air,($5.16),$11.97 ,$4.98 ,Dionis Lloyd,Quebec,Quebec,Small Business,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,0.58,1/10/2012
3756,26818,1/8/2012,Not Specified,36,$251.34 ,10,Regular Air,($162.20),$7.30 ,$7.72 ,Dionis Lloyd,Quebec,Quebec,Small Business,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",Small Box,0.38,1/9/2012
3790,27011,12/30/2010,Medium,5,$53.66 ,9,Regular Air,$5.69 ,$10.94 ,$1.39 ,Anne Pryor,Quebec,Quebec,Home Office,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Small Box,0.35,12/30/2010
3903,27841,9/16/2012,High,33,$67.85 ,5,Regular Air,$1.05 ,$2.10 ,$0.70 ,Caroline Jumper,Quebec,Quebec,Corporate,Office Supplies,Pens & Art Supplies,"Sanford EarthWrite® Recycled Pencils, Medium Soft, #2",Wrap Bag,0.57,9/18/2012
4003,28581,12/7/2011,Medium,1,$36.40 ,6,Regular Air,($41.56),$24.92 ,$12.98 ,Carol Triggs,Quebec,Quebec,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Therm-A-Bind Covers,Small Box,0.39,12/9/2011
4004,28581,12/7/2011,Medium,36,$176.35 ,4,Regular Air,$73.05 ,$4.98 ,$0.80 ,Carol Triggs,Quebec,Quebec,Home Office,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,Wrap Bag,0.36,12/9/2011
4008,28611,12/27/2012,Low,30,"$15,337.58 ",10,Regular Air,"$6,670.41 ",$525.98 ,$19.99 ,Alan Haines,Quebec,Quebec,Consumer,Office Supplies,Binders and Binder Accessories,GBC DocuBind 300 Electric Binding Machine,Small Box,0.37,12/30/2012
4009,28611,12/27/2012,Low,42,"$3,883.47 ",10,Regular Air,$707.17 ,$115.99 ,$8.99 ,Alan Haines,Quebec,Quebec,Consumer,Technology,Telephones and Communication,5185,Small Box,0.58,12/29/2012
4015,28647,3/14/2009,Critical,38,"$5,679.59 ",9,Express Air,"($1,763.75)",$154.13 ,$69.00 ,Carol Triggs,Quebec,Quebec,Corporate,Furniture,Tables,Laminate Occasional Tables,Large Box,0.68,3/15/2009
4018,28736,4/21/2009,High,26,"$1,029.29 ",6,Regular Air,$109.16 ,$40.99 ,$17.48 ,Lindsay Castell,Quebec,Quebec,Small Business,Office Supplies,Paper,Xerox 1893,Small Box,0.36,4/21/2009
4041,28835,3/31/2012,Not Specified,1,$184.18 ,8,Regular Air,($112.44),$178.47 ,$19.99 ,Phillip Flathmann,Quebec,Quebec,Small Business,Office Supplies,Storage & Organization,"Hot File® 7-Pocket, Floor Stand",Small Box,0.55,4/2/2012
4106,29220,12/29/2012,Medium,36,"$12,690.33 ",8,Express Air,"$5,045.30 ",$367.99 ,$19.99 ,Logan Haushalter,Quebec,Quebec,Corporate,Office Supplies,Binders and Binder Accessories,Ibico Ibimaster 300 Manual Binding System,Small Box,0.4,12/29/2012
4235,30114,8/16/2010,Low,7,"$4,667.28 ",9,Express Air,($362.88),$699.99 ,$24.49 ,Caroline Jumper,Quebec,Quebec,Corporate,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier,Large Box,0.41,8/23/2010
4258,30336,1/29/2010,Medium,28,"$5,155.07 ",6,Regular Air,$368.79 ,$193.17 ,$19.99 ,Caroline Jumper,Quebec,Quebec,Corporate,Office Supplies,Storage & Organization,Fellowes Staxonsteel® Drawer Files,Small Box,0.71,1/31/2010
4312,30725,12/28/2009,Medium,39,"$16,468.55 ",8,Delivery Truck,"$5,638.75 ",$449.99 ,$49.00 ,Dennis Kane,Quebec,Quebec,Small Business,Technology,Copiers and Fax,Canon PC940 Copier,Jumbo Drum,0.38,12/29/2009
4319,30784,5/7/2012,Medium,10,$707.30 ,6,Delivery Truck,($127.94),$70.98 ,$26.74 ,Tom Stivers,Quebec,Quebec,Small Business,Furniture,Bookcases,"Hon Metal Bookcases, Black",Jumbo Box,0.6,5/9/2012
4320,30784,5/7/2012,Medium,48,$335.64 ,2,Regular Air,$80.13 ,$6.70 ,$1.56 ,Tom Stivers,Quebec,Quebec,Small Business,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,0.52,5/8/2012
4351,31040,9/14/2010,Not Specified,23,$872.97 ,10,Regular Air,($22.63),$39.98 ,$4.00 ,Caroline Jumper,Quebec,Quebec,Corporate,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,Small Box,0.7,9/16/2010
